ID,predicted_weight
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,22.708906
923,22.510351
924,23.01069
925,67.35746
926,1173.0793
927,1173.0793
928,1174.3745
929,1173.7173
930,3534.6646
931,3597.7136
932,3515.7498
933,3753.1885
934,3763.1245
935,3657.587
936,3921.2646
937,3964.3916
938,3962.7126
939,4958.7793
940,4532.817
941,4543.3115
942,4495.994
943,4751.4077
944,4825.2227
945,4905.277
946,4849.9404
947,5128.182
948,5138.744
949,13017.361
950,13437.4795
951,13571.35
952,13557.882
953,13489.922
954,13040.036
955,13828.024
956,13545.067
957,13673.826
958,13815.371
959,14945.764
960,14759.32
961,14241.513
962,16256.721
963,22028.777
964,22439.191
965,22518.742
966,23684.541
967,25034.922
968,24734.45
969,25372.154
970,30207.271
971,30351.92
972,30326.129
973,30888.525
974,30792.639
975,30556.828
976,30469.363
977,30390.02
978,30531.941
979,30425.477
980,30478.541
981,30359.326
982,28245.863
983,28947.541
984,28362.86
985,28526.154
986,28940.078
987,29813.697
988,29694.262
989,30460.004
990,32297.37
991,32381.498
992,32562.291
993,32574.557
994,32555.295
995,32439.375
996,32320.412
997,32397.166
998,32477.137
999,32322.316
1000,33311.617
1001,32809.46
1002,32692.99
1003,32415.014
1004,32473.602
1005,32614.064
1006,32712.973
1007,32606.568
1008,32590.723
1009,31852.719
1010,31404.203
1011,30598.465
1012,30728.406
1013,31264.512
1014,32689.63
1015,32677.936
1016,32969.254
1017,34043.76
1018,34128.66
1019,38370.242
1020,39636.234
1021,40155.434
1022,40143.832
1023,42159.105
1024,42864.082
1025,42933.125
1026,43002.633
1027,42325.71
1028,50431.508
1029,50419.176
1030,50578.953
1031,51432.07
1032,51501.086
1033,51665.895
1034,50874.918
1035,50996.33
1036,50969.1
1037,50730.684
1038,50762.8
1039,50831.93
1040,49214.586
1041,48392.46
1042,48513.87
1043,50215.938
1044,50066.605
1045,50821.723
1046,50886.72
1047,50749.367
1048,48343.758
1049,48340.41
1050,48309.324
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,22.708906
1073,22.510351
1074,23.01069
1075,67.35746
1076,1173.0793
1077,1173.0793
1078,1174.3745
1079,1173.7173
1080,3526.3167
1081,3589.3657
1082,3507.4019
1083,3740.5112
1084,3750.4473
1085,3644.9097
1086,3908.5874
1087,3951.7144
1088,3950.0354
1089,4946.1016
1090,4520.14
1091,4530.634
1092,4483.3164
1093,4738.73
1094,4812.545
1095,4892.6
1096,4837.2637
1097,5115.5044
1098,5126.0674
1099,13004.686
1100,13424.804
1101,13558.674
1102,13545.206
1103,13477.246
1104,13027.36
1105,13815.349
1106,13532.392
1107,13661.002
1108,13802.547
1109,14932.28
1110,14745.837
1111,14228.029
1112,16243.237
1113,22015.291
1114,22425.705
1115,22505.256
1116,23671.055
1117,25021.436
1118,24720.963
1119,25358.668
1120,30193.785
1121,30338.434
1122,30312.643
1123,30875.04
1124,30779.152
1125,30543.342
1126,30455.877
1127,30376.533
1128,30518.455
1129,30411.99
1130,30465.055
1131,30345.84
1132,28232.377
1133,28934.055
1134,28349.373
1135,28512.668
1136,28926.592
1137,29800.21
1138,29680.775
1139,30446.518
1140,32283.883
1141,32368.012
1142,32548.805
1143,32561.07
1144,32541.809
1145,32425.889
1146,32306.926
1147,32383.68
1148,32463.65
1149,32308.83
1150,33298.137
1151,32795.98
1152,32679.508
1153,32405.402
1154,32463.99
1155,32604.453
1156,32710.8
1157,34057.25
1158,34041.406
1159,33303.418
1160,32854.906
1161,32049.127
1162,32179.072
1163,32715.2
1164,34140.336
1165,34128.64
1166,34419.953
1167,35494.46
1168,35579.36
1169,39820.94
1170,41086.91
1171,41606.113
1172,41594.508
1173,43609.77
1174,44314.73
1175,44383.773
1176,44453.28
1177,43776.375
1178,51821.57
1179,51809.24
1180,51969.016
1181,52822.133
1182,52891.15
1183,53055.957
1184,52264.98
1185,52386.39
1186,52359.164
1187,52120.746
1188,52218.1
1189,52287.23
1190,49217.035
1191,48394.91
1192,48516.32
1193,50218.387
1194,50069.055
1195,50824.17
1196,50889.168
1197,50751.816
1198,48346.207
1199,48342.86
1200,48311.773
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,29.212425
1802,21.424446
1803,21.424446
1804,21.424446
1805,28.493294
1806,33.15382
1807,33.242218
1808,35.96166
1809,27.744978
1810,27.500769
1811,27.500769
1812,29.151293
1813,33.464832
1814,33.63781
1815,46.551247
1816,67.51537
1817,67.067055
1818,75.264915
1819,48.697826
1820,60.8959
1821,61.068874
1822,73.39639
1823,72.92175
1824,72.473434
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,1853.9908
1831,1938.2555
1832,1927.3602
1833,2029.1786
1834,2038.2157
1835,1911.733
1836,2086.5732
1837,2064.9492
1838,2014.5493
1839,2036.7395
1840,1695.5079
1841,1705.1029
1842,1628.4778
1843,1818.1388
1844,1869.4406
1845,1883.0624
1846,1855.1125
1847,2733.6633
1848,2743.3635
1849,7972.3696
1850,9539.032
1851,9651.381
1852,9598.027
1853,9645.507
1854,9284.619
1855,10100.125
1856,10399.841
1857,13928.509
1858,14032.778
1859,17595.268
1860,17299.764
1861,16885.033
1862,17901.629
1863,23716.05
1864,24185.66
1865,24257.246
1866,24889.838
1867,26123.656
1868,25953.146
1869,26364.695
1870,31164.736
1871,31201.154
1872,31686.959
1873,31752.27
1874,31920.102
1875,31814.531
1876,31832.79
1877,31874.783
1878,31908.086
1879,33361.715
1880,33405.188
1881,33395.82
1882,31399.588
1883,34852.234
1884,34822.047
1885,34855.656
1886,36441.71
1887,37255.5
1888,37245.926
1889,38057.367
1890,37072.64
1891,37126.613
1892,37165.84
1893,37192.617
1894,37140.54
1895,37130.99
1896,37129.32
1897,37149.62
1898,37199.44
1899,37187.023
1900,42816.516
1901,42376.477
1902,42366.53
1903,42027.156
1904,42022.77
1905,42123.242
1906,42144.383
1907,42071.43
1908,42019.332
1909,41263.453
1910,40901.273
1911,39679.773
1912,39770.477
1913,40493.156
1914,40519.312
1915,40512.01
1916,40466.496
1917,40437.316
1918,40459.918
1919,42910.418
1920,44517.656
1921,44925.137
1922,44917.85
1923,46007.484
1924,46720.023
1925,46725.98
1926,46776.93
1927,46117.926
1928,56749.383
1929,56742.016
1930,56935.36
1931,57965.965
1932,57971.91
1933,58119.92
1934,57423.43
1935,57421.434
1936,57399.73
1937,57324.277
1938,57480.75
1939,57486.81
1940,57308.68
1941,56500.336
1942,56498.34
1943,56382.496
1944,56288.066
1945,57035.613
1946,57044.617
1947,56887.86
1948,54924.39
1949,54920.715
1950,54874.207
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,22.708906
1973,22.510351
1974,23.01069
1975,67.35746
1976,1173.0793
1977,1173.0793
1978,1174.3745
1979,1173.7173
1980,3526.3167
1981,3589.3657
1982,3507.4019
1983,3740.5112
1984,3750.4473
1985,3644.9097
1986,3908.5874
1987,3951.7144
1988,3950.0354
1989,4946.1016
1990,4520.14
1991,4530.634
1992,4483.3164
1993,4738.73
1994,4812.545
1995,4892.6
1996,4837.2637
1997,5115.5044
1998,5126.0674
1999,13004.686
2000,13424.804
2001,13558.674
2002,13545.206
2003,13477.246
2004,13027.36
2005,13815.349
2006,13532.392
2007,13661.002
2008,13802.547
2009,14932.28
2010,14745.837
2011,14228.029
2012,16243.237
2013,22015.291
2014,22425.705
2015,22505.256
2016,23671.055
2017,25021.436
2018,24720.963
2019,25358.668
2020,30193.785
2021,30338.434
2022,30312.643
2023,30875.04
2024,30779.152
2025,30543.342
2026,30455.877
2027,30376.533
2028,30518.455
2029,30411.99
2030,30465.055
2031,30345.84
2032,28232.377
2033,28934.055
2034,28349.373
2035,28512.668
2036,28926.592
2037,29800.21
2038,29680.775
2039,30446.518
2040,32283.883
2041,32368.012
2042,32548.805
2043,32561.07
2044,32541.809
2045,32425.889
2046,32306.926
2047,32383.68
2048,32463.65
2049,32308.83
2050,33298.137
2051,32795.98
2052,32679.508
2053,32405.402
2054,32463.99
2055,32604.453
2056,32710.8
2057,34057.25
2058,34041.406
2059,33303.418
